qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
2544,254,85,30,17,23,1:20.093,\N,\N
2545,254,92,30,16,24,1:21.405,\N,\N
2546,255,30,22,1,1,1:38.023,\N,\N
2547,255,55,6,27,2,1:38.888,\N,\N
2548,255,57,1,8,3,1:38.954,\N,\N
2549,255,71,3,5,4,1:39.032,\N,\N
2550,255,77,6,28,5,1:39.040,\N,\N
2551,255,14,3,6,6,1:39.155,\N,\N
2552,255,56,17,15,7,1:39.621,\N,\N
2553,255,49,15,30,8,1:40.010,\N,\N
2554,255,65,22,2,9,1:40.349,\N,\N
2555,255,22,17,14,10,1:40.381,\N,\N
2556,255,44,27,26,11,1:40.838,\N,\N
2557,255,63,25,4,12,1:41.355,\N,\N
2558,255,88,27,25,13,1:41.592,\N,\N
2559,255,79,25,3,14,1:41.977,\N,\N
2560,255,81,29,9,15,1:42.059,\N,\N
2561,255,91,15,29,16,1:42.912,\N,\N
2562,255,83,18,23,17,1:43.102,\N,\N
2563,255,69,18,24,18,1:43.542,\N,\N
2564,255,89,29,10,19,1:44.074,\N,\N
2565,255,85,30,17,20,1:46.097,\N,\N
2566,255,64,28,21,21,1:46.654,\N,\N
2567,255,90,28,22,22,1:48.267,\N,\N
2568,255,92,30,16,23,1:48.289,\N,\N
2569,255,87,1,7,24,16:42.640,\N,\N
2570,256,71,3,5,1,\N,\N,\N
2571,256,14,3,6,2,\N,\N,\N
2572,256,30,22,1,3,\N,\N,\N
2573,256,77,6,28,4,\N,\N,\N
2574,256,55,6,27,5,\N,\N,\N
2575,256,49,15,30,6,\N,\N,\N
2576,256,22,17,14,7,\N,\N,\N
2577,256,65,22,2,8,\N,\N,\N
2578,256,56,17,15,9,\N,\N,\N
2579,256,87,1,7,10,\N,\N,\N
2580,256,84,27,25,11,\N,\N,\N
2581,256,44,27,26,12,\N,\N,\N
2582,256,81,29,9,13,\N,\N,\N
2583,256,63,25,4,14,\N,\N,\N
2584,256,69,18,24,15,\N,\N,\N
2585,256,79,25,3,16,\N,\N,\N
2586,256,83,18,23,17,\N,\N,\N
2587,256,91,15,29,18,\N,\N,\N
2588,256,89,29,10,19,\N,\N,\N
2589,256,90,28,22,20,\N,\N,\N
2590,256,64,28,21,21,\N,\N,\N
2591,256,85,30,16,22,\N,\N,\N
2592,256,92,30,16,23,\N,\N,\N
2593,256,57,1,8,24,\N,\N,\N
2594,257,102,3,2,1,1:15.962,\N,\N
2595,257,30,22,5,2,1:16.290,\N,\N
2596,257,55,6,27,3,1:17.385,\N,\N
2597,257,71,3,0,4,1:17.554,\N,\N
2598,257,49,15,30,5,1:17.806,\N,\N
2599,257,81,29,10,6,1:17.866,\N,\N
2600,257,91,15,29,7,1:17.927,\N,\N
2601,257,57,1,7,8,1:18.122,\N,\N
2602,257,50,22,6,9,1:18.183,\N,\N
2603,257,79,25,3,10,1:18.194,\N,\N
2604,257,104,29,9,11,1:18.204,\N,\N
2605,257,87,25,4,12,1:18.246,\N,\N
2606,257,100,33,20,13,1:18.321,\N,\N
2607,257,22,17,14,14,1:18.414,\N,\N
2608,257,94,18,23,15,1:18.659,\N,\N
2609,257,56,17,15,16,1:18.751,\N,\N
2610,257,77,6,28,17,1:18.855,\N,\N
2611,257,84,1,8,18,1:18.864,\N,\N
2612,257,44,27,26,19,1:19.304,\N,\N
2613,257,103,27,25,20,1:19.398,\N,\N
2614,257,65,32,12,21,1:19.483,\N,\N
2615,257,105,18,24,22,1:19.517,\N,\N
2616,257,106,33,19,23,1:19.524,\N,\N
2617,257,83,32,11,24,1:19.975,\N,\N
2618,257,92,30,34,25,1:20.729,\N,\N
2619,257,101,31,31,26,1:21.186,\N,\N
2620,258,102,3,2,1,1:10.218,\N,\N
2621,258,30,22,5,2,1:10.440,\N,\N
2622,258,71,3,0,3,1:10.771,\N,\N
2623,258,57,1,7,4,1:11.683,\N,\N
2624,258,77,6,28,5,1:11.744,\N,\N
2625,258,84,1,8,6,1:12.351,\N,\N
2626,258,78,6,27,7,1:12.372,\N,\N
2627,258,22,17,14,8,1:12.409,\N,\N
2628,258,104,29,9,9,1:12.444,\N,\N
2629,258,50,22,6,10,1:12.554,\N,\N
2630,258,49,15,30,11,1:12.686,\N,\N
2631,258,87,25,4,12,1:12.751,\N,\N
2632,258,81,29,10,13,1:12.866,\N,\N
2633,258,79,25,3,14,1:13.013,\N,\N
2634,258,105,18,24,15,1:13.016,\N,\N
2635,258,100,33,20,16,1:13.111,\N,\N
2636,258,94,18,23,17,1:13.529,\N,\N
2637,258,103,27,25,18,1:13.613,\N,\N
2638,258,91,15,29,19,1:13.855,\N,\N
2639,258,88,17,15,20,1:13.932,\N,\N
2640,258,106,33,19,21,1:14.101,\N,\N
2641,258,44,27,26,22,1:14.106,\N,\N
2642,258,65,32,12,23,1:14.424,\N,\N
2643,258,83,32,11,24,1:14.657,\N,\N
2644,258,101,31,31,25,1:14.748,\N,\N
2645,258,107,31,32,26,1:16.536,\N,\N
2646,259,102,3,2,1,1:21.548,\N,\N
2647,259,30,22,5,2,1:21.885,\N,\N
2648,259,77,6,28,3,1:22.113,\N,\N
2649,259,71,3,0,4,1:22.168,\N,\N
2650,259,109,22,6,5,1:22.717,\N,\N
2651,259,78,6,27,6,1:22.841,\N,\N
2652,259,49,15,30,7,1:23.119,\N,\N
2653,259,57,1,7,8,1:23.140,\N,\N
2654,259,79,25,3,9,1:23.322,\N,\N
2655,259,91,15,29,10,1:23.347,\N,\N
2656,259,81,29,10,11,1:23.663,\N,\N
2657,259,87,25,4,12,1:23.703,\N,\N
2658,259,84,1,8,13,1:23.858,\N,\N
2659,259,94,18,23,14,1:24.078,\N,\N
2660,259,105,18,24,15,1:24.276,\N,\N
2661,259,104,29,9,16,1:24.472,\N,\N
2662,259,103,27,25,17,1:24.678,\N,\N
2663,259,100,33,20,18,1:24.852,\N,\N
2664,259,44,27,26,19,1:24.996,\N,\N
2665,259,65,32,12,20,1:25.114,\N,\N
2666,259,110,17,15,21,1:25.234,\N,\N
2667,259,83,32,11,22,1:25.295,\N,\N
2668,259,106,33,19,23,1:25.991,\N,\N
2669,259,101,31,31,24,1:26.817,\N,\N
2670,259,92,30,34,25,1:27.143,\N,\N
2671,259,107,31,32,26,1:27.584,\N,\N
2672,259,108,30,33,27,1:27.881,\N,\N
2673,259,22,17,14,28,\N,\N,\N
2674,261,30,22,5,1,1:21.908,\N,\N
2675,261,71,3,0,2,1:22.559,\N,\N
2676,261,57,1,7,3,1:22.660,\N,\N
2677,261,109,22,6,4,1:22.983,\N,\N
2678,261,22,17,14,5,1:23.594,\N,\N
2679,261,55,6,27,6,1:23.700,\N,\N
2680,261,77,6,28,7,1:23.715,\N,\N
2681,261,84,1,8,8,1:23.763,\N,\N
2682,261,14,3,2,9,1:23.782,\N,\N
2683,261,79,25,3,10,1:23.969,\N,\N
2684,261,87,25,4,11,1:23.981,\N,\N
2685,261,49,15,30,12,1:24.254,\N,\N
2686,261,56,17,15,13,1:24.930,\N,\N
2687,261,105,18,24,14,1:24.996,\N,\N
2688,261,81,29,10,15,1:25.018,\N,\N
2689,261,100,33,20,16,1:25.050,\N,\N
2690,261,106,33,19,17,1:25.161,\N,\N
2691,261,94,18,23,18,1:25.247,\N,\N
2692,261,44,27,26,19,1:25.577,\N,\N
2693,261,103,27,25,20,1:25.766,\N,\N
2694,261,104,29,9,21,1:26.084,\N,\N
2695,261,65,32,12,22,1:26.397,\N,\N
2696,261,70,32,11,23,1:27.685,\N,\N
2697,261,101,31,31,24,1:28.151,\N,\N
2698,261,92,30,34,25,1:28.873,\N,\N
2699,261,108,30,33,26,1:30.657,\N,\N
2700,262,30,22,5,1,1:26.178,\N,\N
2701,262,55,6,27,2,1:26.277,\N,\N
2702,262,77,6,28,3,1:27.059,\N,\N
2703,262,71,3,0,4,1:27.094,\N,\N
2704,262,14,3,2,5,1:27.211,\N,\N
2705,262,22,17,14,6,1:27.554,\N,\N
2706,262,57,1,7,7,1:27.616,\N,\N
2707,262,56,17,15,8,1:27.780,\N,\N
2708,262,79,25,3,9,1:27.827,\N,\N
2709,262,49,15,30,10,1:27.977,\N,\N
2710,262,81,29,10,11,1:27.989,\N,\N
2711,262,84,1,8,12,1:28.197,\N,\N
2712,262,87,25,4,13,1:28.579,\N,\N
2713,262,110,15,29,14,1:28.694,\N,\N
2714,262,94,18,23,15,1:28.847,\N,\N
2715,262,104,29,9,16,1:28.882,\N,\N
2716,262,65,32,12,17,1:28.889,\N,\N
2717,262,105,18,24,18,1:28.903,\N,\N
2718,262,44,27,26,19,1:28.950,\N,\N
2719,262,109,22,6,20,1:28.993,\N,\N
2720,262,100,33,20,21,1:29.039,\N,\N
2721,262,106,33,19,22,1:29.403,\N,\N
2722,262,70,32,11,23,1:30.160,\N,\N
2723,262,103,27,25,24,1:30.493,\N,\N
2724,262,101,31,31,25,1:31.632,\N,\N
2725,262,92,30,34,26,1:32.838,\N,\N
2726,263,71,3,0,1,1:16.282,\N,\N
2727,263,95,3,2,2,1:16.359,\N,\N
2728,263,30,22,5,3,1:16.707,\N,\N
2729,263,55,6,27,4,1:16.954,\N,\N
2730,263,77,6,28,5,1:16.959,\N,\N
2731,263,56,17,15,6,1:17.441,\N,\N
2732,263,22,17,14,7,1:17.482,\N,\N
2733,263,50,22,6,8,1:17.645,\N,\N
2734,263,57,1,7,9,1:17.768,\N,\N
2735,263,49,15,30,10,1:17.830,\N,\N
2736,263,110,15,29,11,1:17.866,\N,\N
2737,263,84,1,8,12,1:18.031,\N,\N
2738,263,44,27,26,13,1:18.044,\N,\N
2739,263,79,25,3,14,1:18.192,\N,\N
2740,263,103,27,25,15,1:18.236,\N,\N
2741,263,94,18,23,16,1:18.248,\N,\N
2742,263,87,25,4,17,1:18.381,\N,\N
2743,263,104,29,9,18,1:18.568,\N,\N
2744,263,65,32,12,19,1:18.715,\N,\N
2745,263,100,33,20,20,1:18.811,\N,\N
2746,263,105,18,24,21,1:18.890,\N,\N
2747,263,81,29,10,22,1:18.936,\N,\N
2748,263,70,32,11,23,1:19.066,\N,\N
2749,263,101,31,31,24,1:19.771,\N,\N
2750,263,106,33,19,25,1:19.863,\N,\N
2751,263,111,31,32,26,1:21.829,\N,\N
2752,264,71,3,0,1,1:24.960,\N,\N
2753,264,30,22,5,2,1:24.963,\N,\N
2754,264,77,6,28,3,1:24.980,\N,\N
2755,264,55,6,27,4,1:25.541,\N,\N
2756,264,57,1,7,5,1:26.268,\N,\N
2757,264,22,17,14,6,1:26.271,\N,\N
2758,264,14,3,2,7,1:26.337,\N,\N
2759,264,79,25,3,8,1:26.414,\N,\N
2760,264,84,1,8,9,1:26.768,\N,\N
2761,264,50,22,6,10,1:26.841,\N,\N
2762,264,87,25,4,11,1:26.920,\N,\N
2763,264,56,17,15,12,1:27.065,\N,\N
2764,264,49,15,30,13,1:27.284,\N,\N
2765,264,94,18,23,14,1:27.522,\N,\N
2766,264,44,27,26,15,1:27.785,\N,\N
2767,264,81,29,10,16,1:27.886,\N,\N
2768,264,105,18,24,17,1:28.100,\N,\N
2769,264,110,15,29,18,1:28.212,\N,\N
2770,264,70,32,11,19,1:28.225,\N,\N
2771,264,104,29,9,20,1:28.231,\N,\N
2772,264,65,32,12,21,1:28.340,\N,\N
2773,264,100,33,20,22,1:28.519,\N,\N
2774,264,103,27,25,23,1:28.955,\N,\N
2775,264,106,33,19,24,1:29.299,\N,\N
2776,264,101,31,31,25,1:30.690,\N,\N
2777,264,111,31,32,26,1:30.722,\N,\N
2778,265,77,6,28,1,1:43.582,\N,\N
2779,265,55,6,27,2,1:44.012,\N,\N
2780,265,71,3,0,3,1:44.026,\N,\N
2781,265,30,22,5,4,1:44.268,\N,\N
2782,265,79,25,3,5,1:44.718,\N,\N
2783,265,14,3,2,6,1:45.146,\N,\N
2784,265,87,25,4,7,1:45.474,\N,\N
2785,265,57,1,7,8,1:45.487,\N,\N
2786,265,49,15,30,9,1:45.893,\N,\N
2787,265,56,17,15,10,1:45.911,\N,\N
2788,265,22,17,14,11,1:45.939,\N,\N
2789,265,44,27,26,12,1:46.185,\N,\N
2790,265,84,1,8,13,1:46.218,\N,\N
2791,265,103,27,25,14,1:46.290,\N,\N
2792,265,65,32,12,15,1:46.630,\N,\N
2793,265,81,29,10,16,1:46.817,\N,\N
2794,265,104,29,9,17,1:47.102,\N,\N
2795,265,110,15,29,18,1:47.235,\N,\N
2796,265,50,22,6,19,1:47.316,\N,\N
2797,265,94,18,23,20,1:47.402,\N,\N
2798,265,70,32,11,21,1:47.425,\N,\N
2799,265,100,33,20,22,1:48.229,\N,\N
2800,265,105,18,24,23,1:48.295,\N,\N
2801,265,106,33,19,24,1:48.681,\N,\N
2802,265,101,31,31,25,1:48.870,\N,\N
2803,265,111,31,32,26,1:49.204,\N,\N
2804,266,30,22,5,1,1:18.258,\N,\N
2805,266,71,3,0,2,1:18.824,\N,\N
2806,266,14,3,2,3,1:20.205,\N,\N
2807,266,77,6,28,4,1:20.219,\N,\N
2808,266,79,25,3,5,1:20.232,\N,\N
2809,266,84,1,8,6,1:20.629,\N,\N
2810,266,56,17,15,7,1:20.698,\N,\N
2811,266,49,15,30,8,1:20.858,\N,\N
2812,266,44,27,26,9,1:20.929,\N,\N
2813,266,22,17,14,10,1:20.952,\N,\N
2814,266,87,25,4,11,1:20.984,\N,\N
2815,266,50,22,6,12,1:21.141,\N,\N
2816,266,55,6,27,13,1:21.206,\N,\N
2817,266,112,1,7,14,1:21.498,\N,\N
2818,266,94,18,23,15,1:21.837,\N,\N
2819,266,104,29,9,16,1:21.873,\N,\N
2820,266,110,15,29,17,1:21.946,\N,\N
2821,266,103,27,25,18,1:22.038,\N,\N
2822,266,81,29,10,19,1:22.311,\N,\N
2823,266,105,18,24,20,1:22.379,\N,\N
2824,266,100,33,20,21,1:22.487,\N,\N
2825,266,70,32,11,22,1:22.513,\N,\N
2826,266,101,31,31,23,1:22.614,\N,\N
2827,266,65,32,12,24,1:22.705,\N,\N
2828,266,106,33,19,25,1:22.899,\N,\N
2829,266,111,31,32,26,1:24.191,\N,\N
2830,267,22,17,14,1,2:21.163,\N,\N
2831,267,30,22,5,2,2:21.494,\N,\N
2832,267,71,3,0,3,2:21.681,\N,\N
2833,267,56,17,15,4,2:22.074,\N,\N
2834,267,55,6,27,5,2:22.202,\N,\N
2835,267,50,22,6,6,2:22.218,\N,\N
2836,267,14,3,2,7,2:22.359,\N,\N
2837,267,57,1,7,8,2:22.441,\N,\N
2838,267,49,15,30,9,2:22.634,\N,\N
2839,267,94,18,23,10,2:23.326,\N,\N
2840,267,77,6,28,11,2:23.895,\N,\N
2841,267,87,25,4,12,2:24.048,\N,\N
2842,267,84,1,8,13,2:24.117,\N,\N
2843,267,81,29,10,14,2:25.114,\N,\N
2844,267,110,15,29,15,2:25.695,\N,\N
2845,267,103,27,25,16,2:26.044,\N,\N
2846,267,44,27,26,17,2:26.079,\N,\N
2847,267,105,18,24,18,2:26.738,\N,\N
2848,267,112,33,19,19,2:26.901,\N,\N
2849,267,65,32,12,20,2:27.155,\N,\N
2850,267,101,31,31,21,2:27.212,\N,\N
2851,267,100,33,20,22,2:28.156,\N,\N
2852,267,79,25,3,23,2:28.979,\N,\N
2853,267,104,29,9,24,2:30.931,\N,\N
2854,267,111,31,32,25,2:31.755,\N,\N
2855,267,113,32,11,26,2:33.885,\N,\N
2856,268,55,6,27,1,1:23.844,\N,\N
2857,268,77,6,28,2,1:23.978,\N,\N
2858,268,71,3,0,3,1:24.158,\N,\N
2859,268,65,32,12,4,1:24.374,\N,\N
2860,268,14,3,2,5,1:24.502,\N,\N
2861,268,44,27,26,6,1:25.455,\N,\N
2862,268,57,1,7,7,1:25.528,\N,\N
2863,268,110,15,29,8,1:25.540,\N,\N
2864,268,56,17,15,9,1:25.568,\N,\N
2865,268,50,22,6,10,1:25.618,\N,\N
2866,268,49,15,30,11,1:25.628,\N,\N
2867,268,103,27,25,12,1:25.718,\N,\N
2868,268,70,32,11,13,1:25.733,\N,\N
2869,268,79,25,3,14,1:25.889,\N,\N
2870,268,84,1,8,15,1:25.933,\N,\N
2871,268,22,17,14,16,1:25.946,\N,\N
2872,268,81,29,10,17,1:26.002,\N,\N
2873,268,94,18,23,18,1:26.056,\N,\N
2874,268,104,29,9,19,1:26.337,\N,\N
2875,268,109,22,5,20,1:26.384,\N,\N
2876,268,87,25,4,21,1:26.574,\N,\N
2877,268,105,18,24,22,1:26.832,\N,\N
2878,268,114,33,19,23,1:27.846,\N,\N
2879,268,100,33,20,24,1:27.894,\N,\N
2880,268,111,31,32,25,1:28.353,\N,\N
2881,268,101,31,31,26,1:28.619,\N,\N
2882,269,77,6,28,1,1:20.608,\N,\N
2883,269,71,3,0,2,1:20.766,\N,\N
2884,269,14,3,2,3,1:21.033,\N,\N
2885,269,57,1,7,4,1:21.251,\N,\N
2886,269,55,6,27,5,1:21.517,\N,\N
2887,269,79,25,3,6,1:21.590,\N,\N
2888,269,84,1,8,7,1:21.656,\N,\N
2889,269,22,17,14,8,1:21.796,\N,\N
2890,269,49,15,30,9,1:21.921,\N,\N
2891,269,50,22,6,10,1:22.000,\N,\N
2892,269,104,29,9,11,1:22.132,\N,\N
2893,269,87,25,4,12,1:22.288,\N,\N
2894,269,56,17,15,13,1:22.294,\N,\N
2895,269,109,22,5,14,1:22.369,\N,\N
2896,269,44,27,26,15,1:22.672,\N,\N
2897,269,81,29,10,16,1:22.756,\N,\N
2898,269,110,15,29,17,1:22.885,\N,\N
2899,269,94,18,23,18,1:23.243,\N,\N
2900,269,105,18,24,19,1:23.364,\N,\N
2901,269,65,32,12,20,1:23.408,\N,\N
2902,269,103,27,25,21,1:23.699,\N,\N
2903,269,100,33,20,22,1:24.192,\N,\N
2904,269,114,33,19,23,1:24.438,\N,\N
2905,269,101,31,31,24,1:24.514,\N,\N
2906,269,113,32,11,25,1:25.313,\N,\N
2907,269,111,31,32,26,1:25.649,\N,\N
2908,270,30,22,5,1,1:22.762,\N,\N
2909,270,71,3,0,2,1:22.892,\N,\N
2910,270,95,3,2,3,1:23.392,\N,\N
2911,270,49,15,30,4,1:23.431,\N,\N
2912,270,22,17,14,5,1:23.455,\N,\N
2913,270,77,6,28,6,1:23.677,\N,\N
2914,270,65,27,25,7,1:24.040,\N,\N
2915,270,81,29,10,8,1:24.079,\N,\N
2916,270,57,1,7,9,1:24.122,\N,\N
2917,270,56,17,15,10,1:24.157,\N,\N
2918,270,44,27,26,11,1:24.432,\N,\N
2919,270,50,22,6,12,1:24.643,\N,\N
2920,270,79,25,3,13,1:24.738,\N,\N
2921,270,87,25,4,14,1:24.770,\N,\N
2922,270,84,1,8,15,1:25.110,\N,\N
2923,270,55,6,27,16,1:25.182,\N,\N
2924,270,94,18,23,17,1:25.294,\N,\N
2925,270,110,15,29,18,1:25.407,\N,\N
2926,270,104,29,9,19,1:25.427,\N,\N
2927,270,105,18,24,20,1:25.511,\N,\N
2928,270,70,32,12,21,1:25.557,\N,\N
2929,270,103,32,11,22,1:25.595,\N,\N
2930,270,100,33,20,23,1:26.272,\N,\N
2931,270,115,33,19,24,1:27.168,\N,\N
2932,270,101,31,31,25,1:27.201,\N,\N
2933,270,93,31,32,26,1:27.976,\N,\N
2934,271,30,22,5,1,1:37.209,\N,\N
2935,271,71,3,0,2,1:37.696,\N,\N
2936,271,49,15,30,3,1:37.742,\N,\N
2937,271,95,3,2,4,1:37.768,\N,\N
2938,271,65,22,6,5,1:37.828,\N,\N
2939,271,56,17,15,6,1:37.880,\N,\N
2940,271,55,6,27,7,1:37.907,\N,\N
2941,271,57,1,7,8,1:37.998,\N,\N
2942,271,84,1,8,9,1:38.076,\N,\N
2943,271,22,17,14,10,1:38.533,\N,\N
2944,271,77,6,28,11,1:38.570,\N,\N
2945,271,81,29,10,12,1:39.030,\N,\N
2946,271,87,25,4,13,1:39.266,\N,\N
2947,271,79,25,3,14,1:39.462,\N,\N
2948,271,109,15,29,15,1:39.483,\N,\N
2949,271,94,18,23,16,1:39.548,\N,\N
2950,271,70,32,12,17,1:39.721,\N,\N
2951,271,104,29,9,18,1:39.868,\N,\N
2952,271,44,27,26,19,1:40.042,\N,\N
2953,271,116,27,25,20,1:40.577,\N,\N
2954,271,105,18,24,21,1:40.652,\N,\N
2955,271,100,33,20,22,1:40.978,\N,\N
2956,271,115,33,19,23,1:40.990,\N,\N
2957,271,101,31,31,24,1:41.659,\N,\N
2958,271,63,32,11,25,1:41.805,\N,\N
2959,271,89,31,32,26,1:45.004,\N,\N
2960,272,95,3,2,1,1:16.179,\N,\N
2961,272,30,22,5,2,1:16.197,\N,\N
2962,272,71,3,0,3,1:16.830,\N,\N
2963,272,57,1,7,4,1:16.992,\N,\N
2964,272,22,17,14,5,1:17.537,\N,\N
2965,272,56,17,15,6,1:17.667,\N,\N
2966,272,65,22,6,7,1:17.727,\N,\N
2967,272,55,6,27,8,1:17.801,\N,\N
2968,272,84,1,8,9,1:17.950,\N,\N
2969,272,49,15,30,10,1:17.962,\N,\N
2970,272,77,6,28,11,1:18.070,\N,\N
2971,272,44,27,26,12,1:18.072,\N,\N
2972,272,87,25,4,13,1:18.237,\N,\N
2973,272,70,32,12,14,1:18.331,\N,\N
2974,272,79,25,3,15,1:18.411,\N,\N
2975,272,105,18,24,16,1:18.755,\N,\N
2976,272,109,15,29,17,1:18.806,\N,\N
2977,272,94,18,23,18,1:18.957,\N,\N
2978,272,104,29,9,19,1:19.061,\N,\N
2979,272,116,27,25,20,1:19.153,\N,\N
2980,272,81,29,10,21,1:19.610,\N,\N
2981,272,63,32,11,22,1:19.844,\N,\N
2982,272,115,33,19,23,1:20.145,\N,\N
2983,272,101,31,31,24,1:20.442,\N,\N
2984,272,98,33,20,25,1:22.422,\N,\N
2985,272,93,31,32,26,1:22.529,\N,\N
2986,1,18,23,22,1,1:25.211,1:24.855,1:26.202
2987,1,22,23,23,2,1:25.006,1:24.783,1:26.505
2988,1,20,9,15,3,1:25.938,1:25.121,1:26.830
2989,1,9,2,5,4,1:25.922,1:25.152,1:26.914
2990,1,3,3,16,5,1:25.846,1:25.123,1:26.973
2991,1,10,7,10,6,1:25.499,1:25.281,1:26.975
2992,1,13,6,3,7,1:25.844,1:25.319,1:27.033
2993,1,15,7,9,8,1:26.194,1:25.265,1:27.127
2994,1,8,6,4,9,1:25.899,1:25.380,1:27.163
2995,1,17,9,14,10,1:25.427,1:25.241,1:27.246
2996,1,2,2,6,11,1:25.827,1:25.504,\N
2997,1,4,4,7,12,1:26.026,1:25.605,\N
2998,1,6,3,17,13,1:26.074,1:25.607,\N
2999,1,5,1,2,14,1:26.184,1:25.726,\N
3000,1,1,1,1,15,1:26.454,\N,\N
3001,1,67,5,12,16,1:26.503,\N,\N
3002,1,12,4,8,17,1:26.598,\N,\N
3003,1,21,10,21,18,1:26.677,\N,\N
3004,1,16,10,20,19,1:26.742,\N,\N
3005,1,7,5,11,20,1:26.964,\N,\N
3006,2,18,23,22,1,1:35.058,1:33.784,1:35.181
3007,2,15,7,9,2,1:34.745,1:33.990,1:35.273
3008,2,20,9,15,3,1:34.935,1:34.276,1:35.518
3009,2,22,23,23,4,1:34.681,1:34.387,1:35.651
3010,2,10,7,10,5,1:34.907,1:34.258,1:35.690
3011,2,3,3,16,6,1:35.083,1:34.547,1:35.750
3012,2,17,9,14,7,1:35.027,1:34.222,1:35.797
3013,2,9,2,5,8,1:35.166,1:34.562,1:36.106
3014,2,8,6,4,9,1:35.476,1:34.456,1:36.170
3015,2,4,4,7,10,1:35.260,1:34.706,1:37.659
3016,2,2,2,5,11,1:35.110,1:34.769,\N
3017,2,6,3,17,12,1:35.341,1:34.788,\N
3018,2,1,1,1,13,1:35.280,1:34.905,\N
3019,2,5,1,2,14,1:35.023,1:34.924,\N
3020,2,7,5,11,15,1:35.507,1:35.431,\N
3021,2,13,6,3,16,1:35.642,\N,\N
3022,2,12,4,8,17,1:35.708,\N,\N
3023,2,21,10,21,18,1:35.908,\N,\N
3024,2,16,10,20,19,1:35.951,\N,\N
3025,2,67,5,12,20,1:36.107,\N,\N
3026,3,20,9,15,1,1:36.565,1:35.130,1:36.184
3027,3,4,4,7,2,1:36.443,1:35.803,1:36.381
3028,3,17,9,14,3,1:35.751,1:35.173,1:36.466
3029,3,22,23,23,4,1:35.701,1:35.503,1:36.493
3030,3,18,23,22,5,1:35.533,1:35.556,1:36.532
3031,3,15,7,9,6,1:36.308,1:35.645,1:36.835
3032,3,3,3,16,7,1:35.941,1:35.809,1:37.397
3033,3,8,6,4,8,1:36.137,1:35.856,1:38.089
3034,3,1,1,1,9,1:35.776,1:35.740,1:38.595
3035,3,67,5,12,10,1:36.284,1:35.965,1:39.321
3036,3,2,2,6,11,1:36.525,1:35.975,\N
3037,3,5,1,2,12,1:36.646,1:36.032,\N
3038,3,13,6,3,13,1:36.178,1:36.033,\N
3039,3,10,7,10,14,1:36.364,1:36.066,\N
3040,3,6,3,17,15,1:36.673,1:36.193,\N
3041,3,7,5,11,16,1:36.906,\N,\N
3042,3,12,4,8,17,1:36.908,\N,\N
3043,3,9,2,5,18,1:36.966,\N,\N
3044,3,16,10,20,19,1:37.669,\N,\N
3045,3,21,10,11,20,1:37.672,\N,\N
3046,4,15,7,9,1,1:32.799,1:32.671,1:33.431
3047,4,10,7,10,2,1:33.165,1:32.613,1:33.712
3048,4,20,9,15,3,1:32.680,1:32.474,1:34.015
3049,4,18,23,22,4,1:32.978,1:32.842,1:34.044
3050,4,1,1,1,5,1:32.851,1:32.877,1:34.196
3051,4,22,23,23,6,1:33.116,1:32.842,1:34.239
3052,4,4,4,7,7,1:33.627,1:32.860,1:34.578
3053,4,13,6,3,8,1:33.297,1:33.014,1:34.818
3054,4,3,3,16,9,1:33.672,1:33.166,1:35.134
3055,4,8,6,4,10,1:33.117,1:32.827,1:35.380
3056,4,5,1,2,11,1:33.479,1:33.242,\N
3057,4,6,3,17,12,1:33.221,1:33.348,\N
3058,4,9,2,5,13,1:33.495,1:33.487,\N
3059,4,2,2,6,14,1:33.377,1:33.562,\N
3060,4,12,4,8,15,1:33.608,1:33.941,\N
3061,4,16,10,20,16,1:33.722,\N,\N
3062,4,67,5,12,17,1:33.753,\N,\N
3063,4,21,10,21,18,1:33.910,\N,\N
3064,4,17,9,14,19,1:34.038,\N,\N
3065,4,7,5,11,20,1:34.159,\N,\N
3066,5,18,23,22,1,1:20.707,1:20.192,1:20.527
3067,5,20,9,15,2,1:20.715,1:20.220,1:20.660
3068,5,22,23,23,3,1:20.808,1:19.954,1:20.762
3069,5,13,6,3,4,1:20.484,1:20.149,1:20.934
3070,5,17,9,14,5,1:20.689,1:20.007,1:21.049
3071,5,10,7,10,6,1:20.877,1:20.107,1:21.247
3072,5,15,7,9,7,1:21.189,1:20.420,1:21.254
3073,5,4,4,7,8,1:21.186,1:20.509,1:21.392
3074,5,3,3,16,9,1:20.745,1:20.256,1:22.558
3075,5,9,2,5,10,1:20.931,1:20.408,1:22.685
3076,5,6,3,17,11,1:20.818,1:20.531,\N
3077,5,12,4,8,12,1:21.128,1:20.604,\N
3078,5,2,2,6,13,1:21.095,1:20.676,\N
3079,5,1,1,1,14,1:20.991,1:20.805,\N
3080,5,67,5,12,15,1:21.033,1:21.067,\N
3081,5,8,6,4,16,1:21.291,\N,\N
3082,5,7,5,11,17,1:21.300,\N,\N
3083,5,5,1,2,18,1:21.675,\N,\N
3084,5,16,10,20,19,1:21.742,\N,\N
3085,5,21,10,21,20,1:22.204,\N,\N
3086,6,18,23,22,1,1:15.210,1:15.016,1:14.902
3087,6,8,6,4,2,1:15.746,1:14.514,1:14.927
3088,6,22,23,23,3,1:15.425,1:14.829,1:15.077
