qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
5494,882,20,9,1,9,1:36.537,1:35.343,\N
5495,882,807,15,11,10,1:36.985,1:36.261,\N
5496,882,814,10,14,11,1:37.478,1:36.287,\N
5497,882,815,1,6,12,1:36.952,1:36.314,\N
5498,882,16,10,15,13,1:37.349,1:36.405,\N
5499,882,17,9,2,14,1:36.148,1:36.679,\N
5500,882,813,3,16,15,1:37.281,1:37.139,\N
5501,882,818,5,18,16,1:37.508,1:37.199,\N
5502,882,822,3,17,17,1:37.769,\N,\N
5503,882,821,15,12,18,1:37.990,\N,\N
5504,882,824,206,22,19,1:38.780,\N,\N
5505,882,820,206,23,20,1:39.537,\N,\N
5506,882,819,207,20,21,1:39.614,\N,\N
5507,882,823,207,21,22,1:39.660,\N,\N
5508,883,3,131,9,1,1:33.364,1:32.867,1:32.330
5509,883,20,9,1,2,1:33.327,1:32.746,1:32.584
5510,883,4,6,3,3,1:32.878,1:33.316,1:32.667
5511,883,1,131,10,4,1:33.498,1:33.346,1:32.762
5512,883,17,9,2,5,1:33.966,1:33.098,1:33.078
5513,883,13,6,4,6,1:33.780,1:33.358,1:33.207
5514,883,814,10,14,7,1:33.762,1:33.335,1:33.235
5515,883,16,10,15,8,1:34.048,1:33.378,1:33.246
5516,883,8,208,7,9,1:33.827,1:33.146,1:33.327
5517,883,18,1,5,10,1:34.071,1:33.702,\N
5518,883,154,208,8,11,1:33.498,1:33.762,\N
5519,883,815,1,6,12,1:34.310,1:33.914,\N
5520,883,817,5,19,13,1:34.120,1:33.974,\N
5521,883,807,15,11,14,1:34.409,1:33.976,\N
5522,883,822,3,17,15,1:34.425,1:34.105,\N
5523,883,818,5,18,16,1:34.314,1:34.284,\N
5524,883,813,3,16,17,1:34.425,\N,\N
5525,883,821,15,12,18,1:34.730,\N,\N
5526,883,819,207,20,19,1:35.283,\N,\N
5527,883,824,206,22,20,1:36.178,\N,\N
5528,883,823,207,21,21,1:36.304,\N,\N
5529,883,820,206,23,22,1:36.476,\N,\N
5530,884,3,131,9,1,1:21.913,1:21.776,1:20.718
5531,884,1,131,10,2,1:21.728,1:21.001,1:20.972
5532,884,20,9,1,3,1:22.158,1:21.602,1:21.054
5533,884,8,208,7,4,1:22.210,1:21.676,1:21.177
5534,884,4,6,3,5,1:22.264,1:21.646,1:21.218
5535,884,13,6,4,6,1:22.492,1:21.978,1:21.219
5536,884,154,208,8,7,1:22.613,1:21.998,1:21.308
5537,884,17,9,2,8,1:22.342,1:21.718,1:21.570
5538,884,815,1,6,9,1:23.116,1:21.790,1:22.069
5539,884,814,10,14,10,1:22.663,1:22.019,1:22.233
5540,884,817,5,19,11,1:22.905,1:22.127,\N
5541,884,818,5,18,12,1:22.775,1:22.166,\N
5542,884,16,10,15,13,1:22.952,1:22.346,\N
5543,884,18,1,5,14,1:23.166,1:22.355,\N
5544,884,807,15,11,15,1:23.058,1:22.389,\N
5545,884,821,15,12,16,1:23.218,1:22.793,\N
5546,884,822,3,17,17,1:23.260,\N,\N
5547,884,813,3,16,18,1:23.318,\N,\N
5548,884,823,207,21,19,1:24.661,\N,\N
5549,884,824,206,22,20,1:24.713,\N,\N
5550,884,820,206,23,21,1:24.996,\N,\N
5551,884,819,207,20,22,1:25.070,\N,\N
5552,885,3,131,9,1,1:24.620,1:16.135,1:13.876
5553,885,1,131,10,2,1:23.779,1:16.265,1:13.967
5554,885,20,9,1,3,1:24.243,1:15.988,1:13.980
5555,885,17,9,2,4,1:25.352,1:17.322,1:14.181
5556,885,8,208,7,5,1:25.835,1:16.040,1:14.822
5557,885,4,6,3,6,1:23.712,1:16.510,1:14.824
5558,885,815,1,6,7,1:24.682,1:17.748,1:15.138
5559,885,16,10,15,8,1:25.108,1:17.261,1:15.383
5560,885,18,1,5,9,1:23.744,1:17.420,1:15.647
5561,885,818,5,18,10,1:23.699,1:17.623,1:15.703
5562,885,807,15,11,11,1:25.547,1:18.331,\N
5563,885,817,5,19,12,1:24.852,1:18.344,\N
5564,885,154,208,8,13,1:23.738,1:18.603,\N
5565,885,822,3,17,14,1:24.681,1:19.077,\N
5566,885,823,207,21,15,1:26.095,1:19.408,\N
5567,885,813,3,16,16,1:23.452,1:21.688,\N
5568,885,814,10,14,17,1:26.322,\N,\N
5569,885,819,207,20,18,1:26.633,\N,\N
5570,885,821,15,12,19,1:26.917,\N,\N
5571,885,820,206,23,20,1:27.303,\N,\N
5572,885,824,206,22,21,\N,\N,\N
5573,885,13,6,4,22,\N,\N,\N
5574,886,20,9,1,1,1:22.318,1:28.166,1:25.425
5575,886,1,131,10,2,1:23.801,1:27.649,1:25.512
5576,886,822,3,17,3,1:23.446,1:28.419,1:25.897
5577,886,3,131,9,4,1:23.840,1:28.420,1:26.008
5578,886,17,9,2,5,1:23.247,1:28.145,1:26.208
5579,886,4,6,3,6,1:23.224,1:28.788,1:26.504
5580,886,818,5,18,7,1:24.159,1:28.527,1:26.543
5581,886,16,10,15,8,1:24.551,1:28.799,1:27.348
5582,886,8,208,7,9,1:24.451,1:28.667,1:27.432
5583,886,817,5,19,10,1:24.770,1:29.359,1:27.946
5584,886,807,15,11,11,1:23.899,1:29.435,\N
5585,886,815,1,6,12,1:24.176,1:29.761,\N
5586,886,813,3,16,13,1:24.776,1:29.917,\N
5587,886,18,1,5,14,1:24.021,1:30.068,\N
5588,886,821,15,12,15,1:24.408,1:30.315,\N
5589,886,13,6,4,16,1:23.735,1:30.354,\N
5590,886,814,10,14,17,1:24.908,\N,\N
5591,886,819,207,20,18,1:25.626,\N,\N
5592,886,154,208,8,19,1:25.716,\N,\N
5593,886,824,206,22,20,1:26.508,\N,\N
5594,886,820,206,23,21,1:27.062,\N,\N
5595,886,823,207,21,22,1:27.110,\N,\N
5596,887,1,131,10,1,1:30.995,1:31.224,1:29.607
5597,887,3,131,9,2,1:31.355,1:31.028,1:30.059
5598,887,20,9,1,3,1:31.559,1:30.990,1:30.211
5599,887,17,9,2,4,1:31.605,1:31.002,1:30.220
5600,887,814,10,14,5,1:32.062,1:31.291,1:30.736
5601,887,817,5,19,6,1:32.097,1:31.182,1:30.757
5602,887,16,10,15,7,1:32.002,1:31.097,1:30.908
5603,887,154,208,8,8,1:31.466,1:31.530,1:30.955
5604,887,8,208,7,9,1:31.400,1:31.592,1:30.962
5605,887,4,6,3,10,1:32.266,1:31.387,1:30.979
5606,887,18,1,5,11,1:31.979,1:31.649,\N
5607,887,13,6,4,12,1:32.241,1:31.779,\N
5608,887,818,5,18,13,1:32.105,1:31.785,\N
5609,887,815,1,6,14,1:31.953,1:32.082,\N
5610,887,807,15,11,15,1:32.168,1:32.211,\N
5611,887,813,3,16,16,1:32.512,1:32.359,\N
5612,887,822,3,17,17,1:32.664,\N,\N
5613,887,821,15,12,18,1:32.666,\N,\N
5614,887,819,207,20,19,1:33.866,\N,\N
5615,887,824,206,22,20,1:34.108,\N,\N
5616,887,823,207,21,21,1:35.481,\N,\N
5617,887,820,206,23,22,1:35.858,\N,\N
5618,888,1,131,10,1,1:31.131,1:30.152,1:29.398
5619,888,20,9,1,2,1:31.269,1:29.992,1:29.501
5620,888,17,9,2,3,1:31.428,1:30.217,1:29.608
5621,888,8,208,7,4,1:30.676,1:29.852,1:29.892
5622,888,154,208,8,5,1:31.242,1:30.005,1:29.959
5623,888,817,5,19,6,1:31.081,1:30.223,1:30.528
5624,888,13,6,4,7,1:30.547,1:29.825,1:31.126
5625,888,4,6,3,8,1:30.709,1:29.962,1:31.209
5626,888,18,1,5,9,1:31.181,1:30.269,\N
5627,888,807,15,11,10,1:31.132,1:30.231,\N
5628,888,3,131,9,11,1:31.322,1:30.326,\N
5629,888,814,10,14,12,1:31.322,1:30.697,\N
5630,888,815,1,6,13,1:31.498,1:30.933,\N
5631,888,821,15,12,14,1:31.681,1:31.010,\N
5632,888,16,10,15,15,1:31.320,1:31.010,\N
5633,888,818,5,18,16,1:31.629,1:31.104,\N
5634,888,822,3,17,17,1:31.693,\N,\N
5635,888,813,3,16,18,1:31.707,\N,\N
5636,888,819,207,20,19,1:32.937,\N,\N
5637,888,824,206,22,20,1:33.063,\N,\N
5638,888,823,207,21,21,1:33.734,\N,\N
5639,888,820,206,23,22,1:34.098,\N,\N
5640,890,1,131,10,1,1:20.363,1:19.862,1:19.388
5641,890,20,9,1,2,1:20.646,1:19.992,1:19.426
5642,890,154,208,8,3,1:20.447,1:20.101,1:19.595
5643,890,3,131,9,4,1:20.350,1:19.778,1:19.720
5644,890,4,6,3,5,1:20.652,1:20.183,1:19.791
5645,890,8,208,7,6,1:20.867,1:20.243,1:19.851
5646,890,13,6,4,7,1:21.004,1:20.460,1:19.929
5647,890,817,5,19,8,1:21.181,1:20.527,1:20.641
5648,890,815,1,6,9,1:21.612,1:20.545,1:22.398
5649,890,17,9,2,10,1:21.264,1:20.503,\N
5650,890,16,10,15,11,1:21.471,1:20.569,\N
5651,890,807,15,11,12,1:21.028,1:20.580,\N
5652,890,18,1,5,13,1:21.131,1:20.777,\N
5653,890,818,5,18,14,1:21.345,1:21.029,\N
5654,890,813,3,16,15,1:20.816,1:21.133,\N
5655,890,822,3,17,16,1:21.135,1:21.219,\N
5656,890,821,15,12,17,1:21.724,\N,\N
5657,890,814,10,14,18,1:22.043,\N,\N
5658,890,819,207,20,19,1:23.007,\N,\N
5659,890,823,207,21,20,1:23.333,\N,\N
5660,890,824,206,22,21,1:23.787,\N,\N
5661,890,820,206,23,22,1:23.997,\N,\N
5662,891,1,131,10,1,2:00.368,1:49.067,2:01.012
5663,891,20,9,1,2,2:01.863,1:48.646,2:01.200
5664,891,17,9,2,3,2:01.597,1:48.641,2:01.325
5665,891,3,131,9,4,2:01.099,1:48.552,2:02.251
5666,891,814,10,14,5,2:02.338,1:48.925,2:02.332
5667,891,18,1,5,6,2:01.301,1:48.641,2:03.075
5668,891,154,208,8,7,2:02.476,1:48.649,2:03.081
5669,891,8,208,7,8,2:01.151,1:48.296,2:03.390
5670,891,4,6,3,9,2:00.190,1:48.309,2:03.482
5671,891,13,6,4,10,2:01.462,1:49.020,2:04.059
5672,891,807,15,11,11,2:01.712,1:49.088,\N
5673,891,16,10,15,12,2:02.749,1:49.103,\N
5674,891,815,1,6,13,2:02.425,1:49.304,\N
5675,891,823,207,21,14,2:00.564,1:52.036,\N
5676,891,824,206,22,15,2:02.110,1:52.563,\N
5677,891,820,206,23,16,2:02.948,1:52.762,\N
5678,891,813,3,16,17,2:03.072,\N,\N
5679,891,818,5,18,18,2:03.300,\N,\N
5680,891,817,5,19,19,2:03.317,\N,\N
5681,891,822,3,17,20,2:03.432,\N,\N
5682,891,821,15,12,21,2:04.324,\N,\N
5683,891,819,207,20,22,2:07.384,\N,\N
5684,892,20,9,1,1,1:24.319,1:23.977,1:23.755
5685,892,17,9,2,2,1:24.923,1:24.263,1:23.968
5686,892,807,15,11,3,1:24.776,1:24.305,1:24.065
5687,892,13,6,4,4,1:24.950,1:24.479,1:24.132
5688,892,4,6,3,5,1:24.661,1:24.227,1:24.142
5689,892,3,131,9,6,1:24.527,1:24.393,1:24.192
5690,892,817,5,19,7,1:24.655,1:24.290,1:24.209
5691,892,815,1,6,8,1:24.635,1:24.592,1:24.502
5692,892,18,1,5,9,1:24.739,1:24.563,1:24.515
5693,892,818,5,18,10,1:24.630,1:24.575,1:28.050
5694,892,8,208,7,11,1:24.819,1:24.610,\N
5695,892,1,131,10,12,1:24.589,1:24.803,\N
5696,892,154,208,8,13,1:24.737,1:24.848,\N
5697,892,16,10,15,14,1:25.030,1:24.932,\N
5698,892,813,3,16,15,1:24.905,1:25.011,\N
5699,892,814,10,14,16,1:25.009,1:25.077,\N
5700,892,821,15,12,17,1:25.226,\N,\N
5701,892,822,3,17,18,1:25.291,\N,\N
5702,892,823,207,21,19,1:26.406,\N,\N
5703,892,819,207,20,20,1:26.563,\N,\N
5704,892,824,206,22,21,1:27.085,\N,\N
5705,892,820,206,23,22,1:27.480,\N,\N
5706,893,20,9,1,1,1:45.376,1:42.905,1:42.841
5707,893,3,131,9,2,1:45.208,1:43.892,1:42.932
5708,893,154,208,8,3,1:45.851,1:43.957,1:43.058
5709,893,17,9,2,4,1:45.271,1:43.272,1:43.152
5710,893,1,131,10,5,1:44.196,1:43.920,1:43.254
5711,893,13,6,4,6,1:45.658,1:44.376,1:43.890
5712,893,4,6,3,7,1:45.115,1:44.153,1:43.938
5713,893,18,1,5,8,1:45.009,1:44.497,1:44.282
5714,893,817,5,19,9,1:45.379,1:44.407,1:44.439
5715,893,821,15,12,10,1:45.483,1:44.245,\N
5716,893,807,15,11,11,1:45.381,1:44.555,\N
5717,893,818,5,18,12,1:45.657,1:44.588,\N
5718,893,8,208,7,13,1:45.522,1:44.658,\N
5719,893,815,1,6,14,1:45.164,1:44.752,\N
5720,893,16,10,15,15,1:45.960,1:45.185,\N
5721,893,822,3,17,16,1:45.982,1:45.388,\N
5722,893,814,10,14,17,1:46.121,\N,\N
5723,893,813,3,16,18,1:46.619,\N,\N
5724,893,819,207,20,19,1:48.111,\N,\N
5725,893,823,207,21,20,1:48.320,\N,\N
5726,893,824,206,22,21,1:48.830,\N,\N
5727,893,820,206,23,22,1:48.930,\N,\N
5728,894,20,9,1,1,1:38.683,1:37.569,1:37.202
5729,894,1,131,10,2,1:38.574,1:37.824,1:37.420
5730,894,17,9,2,3,1:39.138,1:37.840,1:37.464
5731,894,154,208,8,4,1:39.065,1:38.076,1:37.531
5732,894,3,131,9,5,1:38.418,1:38.031,1:37.679
5733,894,4,6,3,6,1:38.520,1:37.978,1:38.038
5734,894,13,6,4,7,1:38.884,1:38.295,1:38.223
5735,894,807,15,11,8,1:38.427,1:37.913,1:38.237
5736,894,821,15,12,9,1:38.725,1:38.327,1:38.405
5737,894,8,208,7,10,1:38.341,1:38.181,1:38.822
5738,894,815,1,6,11,1:39.049,1:38.362,\N
5739,894,18,1,5,12,1:38.882,1:38.365,\N
5740,894,817,5,19,13,1:38.525,1:38.417,\N
5741,894,16,10,15,14,1:38.988,1:38.431,\N
5742,894,814,10,14,15,1:39.185,1:38.718,\N
5743,894,818,5,18,16,1:39.075,1:38.781,\N
5744,894,822,3,17,17,1:39.470,\N,\N
5745,894,813,3,16,18,1:39.987,\N,\N
5746,894,819,207,20,19,1:40.864,\N,\N
5747,894,823,207,21,20,1:40.871,\N,\N
5748,894,824,206,22,21,1:41.169,\N,\N
5749,894,820,206,23,22,1:41.322,\N,\N
5750,895,17,9,2,1,1:32.271,1:31.513,1:30.915
5751,895,20,9,1,2,1:32.397,1:31.290,1:31.089
5752,895,1,131,10,3,1:32.340,1:31.636,1:31.253
5753,895,154,208,8,4,1:31.824,1:31.565,1:31.365
5754,895,13,6,4,5,1:31.994,1:31.668,1:31.378
5755,895,3,131,9,6,1:32.244,1:31.764,1:31.397
5756,895,807,15,11,7,1:32.465,1:31.848,1:31.644
5757,895,4,6,3,8,1:32.371,1:31.828,1:31.665
5758,895,8,208,7,9,1:32.377,1:31.662,1:31.684
5759,895,18,1,5,10,1:32.606,1:31.838,1:31.827
5760,895,815,1,6,11,1:32.718,1:31.989,\N
5761,895,814,10,14,12,1:32.286,1:31.992,\N
5762,895,822,3,17,13,1:32.613,1:32.013,\N
5763,895,821,15,12,14,1:32.673,1:32.063,\N
5764,895,813,3,16,15,1:32.875,1:32.093,\N
5765,895,817,5,19,16,1:32.804,1:32.485,\N
5766,895,16,10,15,17,1:32.890,\N,\N
5767,895,818,5,18,18,1:33.357,\N,\N
5768,895,820,206,23,19,1:34.320,\N,\N
5769,895,819,207,20,20,1:34.556,\N,\N
5770,895,823,207,21,21,1:34.879,\N,\N
5771,895,824,206,22,22,1:34.958,\N,\N
5772,896,20,9,1,1,1:25.943,1:24.568,1:24.119
5773,896,3,131,9,2,1:25.833,1:25.304,1:24.871
5774,896,1,131,10,3,1:25.802,1:25.259,1:24.941
5775,896,17,9,2,4,1:25.665,1:25.097,1:25.047
5776,896,13,6,4,5,1:25.793,1:25.389,1:25.201
5777,896,8,208,7,6,1:25.819,1:25.191,1:25.248
5778,896,807,15,11,7,1:25.883,1:25.339,1:25.334
5779,896,4,6,3,8,1:25.934,1:24.885,1:25.826
5780,896,815,1,6,9,1:26.107,1:25.365,1:26.153
5781,896,18,1,5,10,1:25.574,1:25.458,1:26.487
5782,896,817,5,19,11,1:25.673,1:25.519,\N
5783,896,814,10,14,12,1:25.908,1:25.711,\N
5784,896,16,10,15,13,1:26.164,1:25.740,\N
5785,896,818,5,18,14,1:26.155,1:25.798,\N
5786,896,822,3,17,15,1:26.178,1:26.134,\N
5787,896,821,15,12,16,1:26.057,1:26.366,\N
5788,896,154,208,8,17,1:26.577,\N,\N
5789,896,813,3,16,18,1:26.842,\N,\N
5790,896,824,206,22,19,1:26.970,\N,\N
5791,896,823,207,21,20,1:27.105,\N,\N
5792,896,819,207,20,21,1:27.487,\N,\N
5793,896,820,206,23,22,1:28.138,\N,\N
5794,897,17,9,2,1,1:41.568,1:40.575,1:39.957
5795,897,20,9,1,2,1:41.683,1:40.781,1:40.075
5796,897,3,131,9,3,1:41.420,1:40.473,1:40.419
5797,897,1,131,10,4,1:40.693,1:40.477,1:40.501
5798,897,8,208,7,5,1:41.276,1:40.971,1:40.542
5799,897,807,15,11,6,1:41.631,1:40.931,1:40.576
5800,897,154,208,8,7,1:41.447,1:40.948,1:40.997
5801,897,13,6,4,8,1:41.254,1:40.989,1:41.015
5802,897,815,1,6,9,1:41.687,1:40.812,1:41.068
5803,897,817,5,19,10,1:41.884,1:40.852,1:41.111
5804,897,4,6,3,11,1:41.397,1:41.093,\N
5805,897,814,10,14,12,1:41.676,1:41.133,\N
5806,897,18,1,5,13,1:41.817,1:41.200,\N
5807,897,818,5,18,14,1:41.692,1:41.279,\N
5808,897,813,3,16,15,1:41.365,1:41.395,\N
5809,897,822,3,17,16,1:41.862,1:41.447,\N
5810,897,821,15,12,17,1:41.999,\N,\N
5811,897,16,10,15,18,1:42.051,\N,\N
5812,897,823,207,21,19,1:43.252,\N,\N
5813,897,824,206,22,20,1:43.398,\N,\N
5814,897,819,207,20,21,1:43.528,\N,\N
5815,897,820,206,23,22,1:44.198,\N,\N
5816,898,20,9,1,1,1:38.516,1:37.065,1:36.338
5817,898,17,9,2,2,1:38.161,1:37.312,1:36.441
5818,898,154,208,8,3,1:38.676,1:37.523,1:37.155
5819,898,807,15,11,4,1:38.339,1:37.828,1:37.296
5820,898,1,131,10,5,1:37.959,1:37.854,1:37.345
5821,898,4,6,3,6,1:38.929,1:37.368,1:37.376
5822,898,815,1,6,7,1:38.367,1:38.040,1:37.452
5823,898,5,208,7,8,1:38.375,1:38.078,1:37.715
5824,898,822,3,17,9,1:37.821,1:37.439,1:37.836
5825,898,821,15,12,10,1:38.082,1:38.031,1:38.034
5826,898,817,5,19,11,1:38.882,1:38.131,\N
5827,898,814,10,14,12,1:38.894,1:38.139,\N
5828,898,18,1,5,13,1:38.588,1:38.217,\N
5829,898,3,131,9,14,1:38.743,1:38.364,\N
5830,898,13,6,4,15,1:39.094,1:38.592,\N
5831,898,818,5,18,16,1:38.880,1:38.696,\N
5832,898,16,10,15,17,1:39.250,\N,\N
5833,898,813,3,16,18,1:39.351,\N,\N
5834,898,823,207,21,19,1:40.491,\N,\N
5835,898,824,206,22,20,1:40.528,\N,\N
5836,898,819,207,20,21,1:40.596,\N,\N
5837,898,820,206,23,22,1:41.401,\N,\N
5838,899,20,9,1,1,1:25.381,1:26.420,1:26.479
5839,899,3,131,9,2,1:25.556,1:26.626,1:27.102
5840,899,4,6,3,3,1:26.656,1:26.590,1:27.539
5841,899,17,9,2,4,1:26.689,1:26.963,1:27.572
5842,899,1,131,10,5,1:25.342,1:26.698,1:27.677
5843,899,154,208,8,6,1:26.453,1:26.161,1:27.737
5844,899,817,5,19,7,1:27.209,1:27.078,1:28.052
5845,899,818,5,18,8,1:27.124,1:27.363,1:28.081
5846,899,13,6,4,9,1:26.817,1:27.049,1:28.109
5847,899,807,15,11,10,1:26.071,1:27.441,1:29.582
5848,899,5,208,7,11,1:26.266,1:27.456,\N
5849,899,814,10,14,12,1:26.275,1:27.798,\N
5850,899,822,3,17,13,1:26.790,1:27.954,\N
5851,899,815,1,6,14,1:26.741,1:28.269,\N
5852,899,18,1,5,15,1:26.398,1:28.308,\N
5853,899,16,10,15,16,1:26.874,1:28.586,\N
5854,899,813,3,16,17,1:27.367,\N,\N
5855,899,821,15,12,18,1:27.455,\N,\N
5856,899,819,207,20,19,1:27.843,\N,\N
5857,899,823,207,21,20,1:28.320,\N,\N
5858,899,824,206,22,21,1:28.366,\N,\N
5859,899,820,206,23,22,1:28.950,\N,\N
5860,900,1,131,44,1,1:31.699,1:42.890,1:44.231
5861,900,817,9,3,2,1:30.775,1:42.295,1:44.548
5862,900,3,131,6,3,1:32.564,1:42.264,1:44.595
5863,900,825,1,20,4,1:30.949,1:43.247,1:45.745
5864,900,4,6,14,5,1:31.388,1:42.805,1:45.819
5865,900,818,5,25,6,1:33.488,1:43.849,1:45.864
5866,900,807,10,27,7,1:33.893,1:43.658,1:46.030
5867,900,826,5,26,8,1:33.777,1:44.331,1:47.368
5868,900,13,3,19,9,1:31.228,1:44.242,1:48.079
5869,900,822,3,77,10,1:31.601,1:43.852,1:48.147
5870,900,18,1,22,11,1:31.396,1:44.437,\N
5871,900,8,6,7,12,1:32.439,1:44.494,\N
5872,900,20,9,1,13,1:31.931,1:44.688,\N
5873,900,16,15,99,14,1:33.673,1:45.655,\N
5874,900,155,207,10,15,1:34.274,1:45.867,\N
5875,900,815,10,11,16,1:34.141,1:47.293,\N
5876,900,820,206,4,17,1:34.293,\N,\N
5877,900,824,206,17,18,1:34.794,\N,\N
5878,900,821,15,21,19,1:35.117,\N,\N
5879,900,828,207,9,20,1:35.157,\N,\N
5880,900,154,208,8,21,1:36.993,\N,\N
5881,900,813,208,13,22,\N,\N,\N
5882,901,1,131,44,1,1:57.202,1:59.041,1:59.431
5883,901,20,9,1,2,1:57.654,1:59.399,1:59.486
5884,901,3,131,6,3,1:57.183,1:59.445,2:00.050
5885,901,4,6,14,4,1:58.889,2:01.356,2:00.175
5886,901,817,9,3,5,1:58.913,2:00.147,2:00.541
5887,901,8,6,7,6,1:59.257,2:01.532,2:01.218
5888,901,807,10,27,7,1:58.883,2:00.839,2:01.712
5889,901,825,1,20,8,2:00.356,2:02.094,2:02.213
5890,901,818,5,25,9,2:01.689,2:02.096,2:03.078
5891,901,18,1,22,10,2:00.889,2:01.810,2:04.053
5892,901,826,5,26,11,2:01.175,2:02.351,\N
5893,901,821,15,21,12,2:01.134,2:02.369,\N
5894,901,13,3,19,13,2:00.047,2:02.460,\N
5895,901,815,10,11,14,2:00.076,2:02.511,\N
5896,901,822,3,77,15,1:59.709,2:02.756,\N
5897,901,154,208,8,16,2:00.202,2:02.885,\N
5898,901,813,208,13,17,2:02.074,\N,\N
5899,901,16,15,99,18,2:02.131,\N,\N
5900,901,824,206,17,19,2:02.702,\N,\N
5901,901,155,207,10,20,2:03.595,\N,\N
5902,901,820,206,4,21,2:04.388,\N,\N
5903,901,828,207,9,22,2:04.407,\N,\N
5904,902,3,131,6,1,1:35.439,1:33.708,1:33.185
5905,902,1,131,44,2,1:35.323,1:33.872,1:33.464
5906,902,817,9,3,3,1:36.220,1:34.592,1:34.051
5907,902,822,3,77,4,1:34.934,1:34.842,1:34.247
5908,902,815,10,11,5,1:34.998,1:34.747,1:34.346
5909,902,8,6,7,6,1:35.234,1:34.925,1:34.368
5910,902,18,1,22,7,1:35.699,1:34.714,1:34.387
5911,902,13,3,19,8,1:35.085,1:34.842,1:34.511
5912,902,825,1,20,9,1:35.288,1:34.904,1:34.712
5913,902,4,6,14,10,1:35.251,1:34.723,1:34.992
5914,902,20,9,1,11,1:35.549,1:34.985,\N
5915,902,807,10,27,12,1:34.874,1:35.116,\N
5916,902,826,5,26,13,1:35.395,1:35.145,\N
5917,902,818,5,25,14,1:35.815,1:35.286,\N
5918,902,821,15,21,15,1:36.567,1:35.891,\N
5919,902,154,208,8,16,1:36.654,1:35.908,\N
5920,902,813,208,13,17,1:36.663,\N,\N
5921,902,16,15,99,18,1:36.840,\N,\N
5922,902,155,207,10,19,1:37.085,\N,\N
5923,902,824,206,17,20,1:37.310,\N,\N
5924,902,828,207,9,21,1:37.875,\N,\N
5925,902,820,206,4,22,1:37.913,\N,\N
5926,853,20,9,1,1,1:24.002,1:22.914,1:22.275
5927,853,1,1,3,2,1:23.976,1:23.172,1:22.725
5928,853,18,1,4,3,1:24.013,1:23.031,1:22.777
5929,853,4,6,5,4,1:24.134,1:23.342,1:22.841
5930,853,17,9,2,5,1:24.148,1:23.387,1:22.972
5931,853,13,6,6,6,1:24.523,1:23.681,1:23.188
5932,853,808,4,10,7,1:24.486,1:23.741,1:23.530
5933,853,30,131,7,8,1:25.108,1:23.671,1:23.777
5934,853,3,131,8,9,1:24.550,1:23.335,1:24.477
5935,853,811,4,9,10,1:24.914,1:24.157,\N
5936,853,814,10,15,11,1:24.574,1:24.163,\N
5937,853,16,10,14,12,1:24.595,1:24.209,\N
5938,853,22,3,11,13,1:24.975,1:24.648,\N
5939,853,813,3,12,14,1:24.798,1:24.726,\N
5940,853,815,15,17,15,1:25.113,1:24.845,\N
5941,853,67,5,18,16,1:25.164,1:24.932,\N
5942,853,155,15,16,17,1:24.879,1:25.065,\N
5943,853,153,5,19,18,1:25.334,\N,\N
5944,853,15,205,21,19,1:26.647,\N,\N
5945,853,5,205,20,20,1:27.184,\N,\N
5946,853,10,166,24,21,1:27.591,\N,\N
5947,853,816,166,25,22,1:27.609,\N,\N
5948,853,817,164,22,23,1:28.054,\N,\N
5949,853,24,164,23,24,1:28.231,\N,\N
5950,903,1,131,44,1,1:55.516,1:54.029,1:53.860
5951,903,817,9,3,2,1:56.641,1:55.302,1:54.455
5952,903,20,9,1,3,1:55.926,1:54.499,1:54.960
5953,903,3,131,6,4,1:56.058,1:55.294,1:55.143
5954,903,4,6,14,5,1:56.961,1:55.765,1:55.637
5955,903,13,3,19,6,1:56.850,1:56.757,1:56.147
5956,903,822,3,77,7,1:56.501,1:56.253,1:56.282
5957,903,807,10,27,8,1:55.913,1:56.847,1:56.366
5958,903,818,5,25,9,1:57.477,1:56.584,1:56.773
5959,903,154,208,8,10,1:58.411,1:56.407,1:57.079
5960,903,8,6,7,11,1:58.279,1:56.860,\N
5961,903,18,1,22,12,1:57.783,1:56.963,\N
5962,903,826,5,26,13,1:57.261,1:57.289,\N
5963,903,16,15,99,14,1:58.138,1:57.393,\N
5964,903,825,1,20,15,1:57.369,1:57.675,\N
5965,903,815,10,11,16,1:58.362,1:58.264,\N
5966,903,821,15,21,17,1:58.988,\N,\N
5967,903,155,207,10,18,1:59.260,\N,\N
5968,903,824,206,17,19,1:59.326,\N,\N
5969,903,828,207,9,20,2:00.646,\N,\N
5970,903,820,206,4,21,2:00.865,\N,\N
5971,903,813,208,13,22,\N,\N,\N
5972,904,1,131,44,1,1:27.238,1:26.210,1:25.232
5973,904,3,131,6,2,1:26.764,1:26.088,1:25.400
5974,904,817,9,3,3,1:28.053,1:26.613,1:26.285
5975,904,822,3,77,4,1:28.198,1:27.563,1:26.632
5976,904,154,208,8,5,1:28.472,1:27.258,1:26.960
5977,904,8,6,7,6,1:28.308,1:27.335,1:27.104
5978,904,4,6,14,7,1:28.329,1:27.602,1:27.140
5979,904,18,1,22,8,1:28.279,1:27.570,1:27.335
5980,904,13,3,19,9,1:28.061,1:27.016,1:27.402
5981,904,20,9,1,10,1:27.958,1:27.052,\N
5982,904,807,10,27,11,1:28.155,1:27.685,\N
5983,904,815,10,11,12,1:28.469,1:28.002,\N
